,,7Base Avg:,-0.0476,-0.0240,-0.0238,BASELINE SUBTRACTED,,
12/17/2018 20:08:08.14,12/17/18,20:08:08:14,0.019259,-0.01264,-0.008932,0.066830,0.011404,0.014832
12/17/2018 20:08:08.34,12/17/18,20:08:08:34,0.02211,-0.01264,-0.008812,0.069681,0.011404,0.014952
12/17/2018 20:08:08.53,12/17/18,20:08:08:53,0.024811,-0.01264,-0.008812,0.072382,0.011404,0.014952
12/17/2018 20:08:08.83,12/17/18,20:08:08:83,0.024061,-0.0126,-0.008772,0.071632,0.011444,0.014992
12/17/2018 20:08:08.92,12/17/18,20:08:08:92,0.025412,-0.0126,-0.008812,0.072983,0.011444,0.014952
12/17/2018 20:08:09.11,12/17/18,20:08:09:11,0.027962,-0.0126,-0.008932,0.075533,0.011444,0.014832
12/17/2018 20:08:09.31,12/17/18,20:08:09:31,0.027513,-0.0126,-0.008932,0.075084,0.011444,0.014832
12/17/2018 20:08:09.51,12/17/18,20:08:09:51,0.027813,-0.0126,-0.008972,0.075384,0.011444,0.014792
12/17/2018 20:08:09.70,12/17/18,20:08:09:70,0.027362,-0.01256,-0.008972,0.074933,0.011484,0.014792
12/17/2018 20:08:10.00,12/17/18,20:08:10:00,0.025412,-0.0126,-0.009012,0.072983,0.011444,0.014752
12/17/2018 20:08:10.09,12/17/18,20:08:10:09,0.024211,-0.0126,-0.009012,0.071782,0.011444,0.014752
12/17/2018 20:08:10.20,12/17/18,20:08:10:20,0.024211,-0.0126,-0.009012,0.071782,0.011444,0.014752
12/17/2018 20:08:10.39,12/17/18,20:08:10:39,0.02301,-0.0126,-0.009012,0.070581,0.011444,0.014752
12/17/2018 20:08:10.57,12/17/18,20:08:10:57,0.025112,-0.01264,-0.009092,0.072683,0.011404,0.014672
12/17/2018 20:08:10.76,12/17/18,20:08:10:76,0.023911,-0.01264,-0.009133,0.071482,0.011404,0.014631
12/17/2018 20:08:11.06,12/17/18,20:08:11:06,0.02271,-0.01264,-0.009173,0.070281,0.011404,0.014591
12/17/2018 20:08:11.15,12/17/18,20:08:11:15,0.02286,-0.01264,-0.009213,0.070431,0.011404,0.014551
12/17/2018 20:08:11.34,12/17/18,20:08:11:34,0.021059,-0.0126,-0.009213,0.068630,0.011444,0.014551
12/17/2018 20:08:11.52,12/17/18,20:08:11:52,0.020609,-0.01264,-0.009253,0.068180,0.011404,0.014511
12/17/2018 20:08:11.71,12/17/18,20:08:11:71,0.018508,-0.01272,-0.009293,0.066079,0.011324,0.014471
12/17/2018 20:08:11.90,12/17/18,20:08:11:90,0.017158,-0.01272,-0.009253,0.064729,0.011324,0.014511
12/17/2018 20:08:12.20,12/17/18,20:08:12:20,0.014306,-0.01276,-0.009253,0.061877,0.011284,0.014511
12/17/2018 20:08:12.29,12/17/18,20:08:12:29,0.014757,-0.01276,-0.009293,0.062328,0.011284,0.014471
12/17/2018 20:08:12.40,12/17/18,20:08:12:40,0.014006,-0.0128,-0.009293,0.061577,0.011244,0.014471
12/17/2018 20:08:12.60,12/17/18,20:08:12:60,0.013256,-0.0128,-0.009213,0.060827,0.011244,0.014551
12/17/2018 20:08:12.79,12/17/18,20:08:12:79,0.016257,-0.0128,-0.009253,0.063828,0.011244,0.014511
12/17/2018 20:08:12.98,12/17/18,20:08:12:98,0.014457,-0.01288,-0.009173,0.062028,0.011164,0.014591
12/17/2018 20:08:13.30,12/17/18,20:08:13:30,0.018658,-0.01288,-0.009253,0.066229,0.011164,0.014511
12/17/2018 20:08:13.40,12/17/18,20:08:13:40,0.017908,-0.01292,-0.009213,0.065479,0.011124,0.014551
12/17/2018 20:08:13.60,12/17/18,20:08:13:60,0.020459,-0.01292,-0.009253,0.068030,0.011124,0.014511
12/17/2018 20:08:13.79,12/17/18,20:08:13:79,0.02241,-0.01296,-0.009213,0.069981,0.011084,0.014551
12/17/2018 20:08:13.97,12/17/18,20:08:13:97,0.023611,-0.01292,-0.009213,0.071182,0.011124,0.014551
12/17/2018 20:08:14.08,12/17/18,20:08:14:08,0.023611,-0.01292,-0.009213,0.071182,0.011124,0.014551
12/17/2018 20:08:14.40,12/17/18,20:08:14:40,0.025561,-0.01292,-0.009253,0.073132,0.011124,0.014511
12/17/2018 20:08:14.47,12/17/18,20:08:14:47,0.024961,-0.01292,-0.009173,0.072532,0.011124,0.014591
12/17/2018 20:08:14.57,12/17/18,20:08:14:57,0.025412,-0.01288,-0.009213,0.072983,0.011164,0.014551
12/17/2018 20:08:14.77,12/17/18,20:08:14:77,0.023311,-0.01288,-0.009173,0.070882,0.011164,0.014591
12/17/2018 20:08:14.96,12/17/18,20:08:14:96,0.02211,-0.01288,-0.009133,0.069681,0.011164,0.014631
12/17/2018 20:08:15.14,12/17/18,20:08:15:14,0.024361,-0.01284,-0.009133,0.071932,0.011204,0.014631
12/17/2018 20:08:15.44,12/17/18,20:08:15:44,0.023611,-0.01284,-0.009052,0.071182,0.011204,0.014712
12/17/2018 20:08:15.53,12/17/18,20:08:15:53,0.02286,-0.01284,-0.009052,0.070431,0.011204,0.014712
12/17/2018 20:08:15.72,12/17/18,20:08:15:72,0.023761,-0.0128,-0.009173,0.071332,0.011244,0.014591
12/17/2018 20:08:15.91,12/17/18,20:08:15:91,0.02196,-0.01276,-0.009173,0.069531,0.011284,0.014591
12/17/2018 20:08:16.11,12/17/18,20:08:16:11,0.02211,-0.01272,-0.009213,0.069681,0.011324,0.014551
12/17/2018 20:08:16.30,12/17/18,20:08:16:30,0.02136,-0.01268,-0.009253,0.068931,0.011364,0.014511
12/17/2018 20:08:16.59,12/17/18,20:08:16:59,0.018959,-0.01268,-0.009173,0.066530,0.011364,0.014591
12/17/2018 20:08:16.69,12/17/18,20:08:16:69,0.019409,-0.01264,-0.009213,0.066980,0.011404,0.014551
12/17/2018 20:08:16.88,12/17/18,20:08:16:88,0.018658,-0.01264,-0.009173,0.066229,0.011404,0.014591
12/17/2018 20:08:17.06,12/17/18,20:08:17:06,0.020009,-0.01264,-0.009213,0.067580,0.011404,0.014551
12/17/2018 20:08:17.25,12/17/18,20:08:17:25,0.017908,-0.01268,-0.009092,0.065479,0.011364,0.014672
12/17/2018 20:08:17.44,12/17/18,20:08:17:44,0.020759,-0.01264,-0.009092,0.068330,0.011404,0.014672
12/17/2018 20:08:17.75,12/17/18,20:08:17:75,0.02316,-0.0126,-0.009052,0.070731,0.011444,0.014712
12/17/2018 20:08:17.84,12/17/18,20:08:17:84,0.02196,-0.0126,-0.009012,0.069531,0.011444,0.014752
12/17/2018 20:08:18.03,12/17/18,20:08:18:03,0.024511,-0.0126,-0.009012,0.072082,0.011444,0.014752
12/17/2018 20:08:18.22,12/17/18,20:08:18:22,0.023611,-0.01256,-0.008972,0.071182,0.011484,0.014792
12/17/2018 20:08:18.40,12/17/18,20:08:18:40,0.025112,-0.01252,-0.009052,0.072683,0.011524,0.014712
12/17/2018 20:08:18.62,12/17/18,20:08:18:62,0.026012,-0.01256,-0.009052,0.073583,0.011484,0.014712
12/17/2018 20:08:18.92,12/17/18,20:08:18:92,0.026012,-0.01252,-0.009133,0.073583,0.011524,0.014631
12/17/2018 20:08:19.01,12/17/18,20:08:19:01,0.02196,-0.01252,-0.009092,0.069531,0.011524,0.014672
12/17/2018 20:08:19.20,12/17/18,20:08:19:20,0.02226,-0.01252,-0.009092,0.069831,0.011524,0.014672
12/17/2018 20:08:19.39,12/17/18,20:08:19:39,0.018358,-0.01248,-0.009012,0.065929,0.011564,0.014752
12/17/2018 20:08:19.57,12/17/18,20:08:19:57,0.020159,-0.01248,-0.008932,0.067730,0.011564,0.014832
12/17/2018 20:08:19.76,12/17/18,20:08:19:76,0.019409,-0.01248,-0.008852,0.066980,0.011564,0.014912
12/17/2018 20:08:20.06,12/17/18,20:08:20:06,0.023761,-0.01244,-0.008812,0.071332,0.011604,0.014952
12/17/2018 20:08:20.15,12/17/18,20:08:20:15,0.02346,-0.01244,-0.008772,0.071031,0.011604,0.014992
12/17/2018 20:08:20.34,12/17/18,20:08:20:34,0.024661,-0.0124,-0.008772,0.072232,0.011644,0.014992
12/17/2018 20:08:20.53,12/17/18,20:08:20:53,0.02286,-0.0124,-0.008772,0.070431,0.011644,0.014992
12/17/2018 20:08:20.71,12/17/18,20:08:20:71,0.023761,-0.01236,-0.008772,0.071332,0.011684,0.014992
12/17/2018 20:08:20.90,12/17/18,20:08:20:90,0.02241,-0.01236,-0.008732,0.069981,0.011684,0.015032
12/17/2018 20:08:20.99,12/17/18,20:08:20:99,0.02346,-0.01236,-0.008732,0.071031,0.011684,0.015032
12/17/2018 20:08:21.31,12/17/18,20:08:21:31,0.027513,-0.01232,-0.008852,0.075084,0.011724,0.014912
12/17/2018 20:08:21.40,12/17/18,20:08:21:40,0.029463,-0.01236,-0.008932,0.077034,0.011684,0.014832
12/17/2018 20:08:21.60,12/17/18,20:08:21:60,0.025861,-0.01236,-0.008892,0.073432,0.011684,0.014872
12/17/2018 20:08:21.79,12/17/18,20:08:21:79,0.02286,-0.01236,-0.008972,0.070431,0.011684,0.014792
12/17/2018 20:08:21.98,12/17/18,20:08:21:98,0.020459,-0.0124,-0.009052,0.068030,0.011644,0.014712
12/17/2018 20:08:22.16,12/17/18,20:08:22:16,0.020909,-0.0124,-0.009133,0.068480,0.011644,0.014631
12/17/2018 20:08:22.46,12/17/18,20:08:22:46,0.018058,-0.01244,-0.009173,0.065629,0.011604,0.014591
12/17/2018 20:08:22.55,12/17/18,20:08:22:55,0.017758,-0.01244,-0.009173,0.065329,0.011604,0.014591
12/17/2018 20:08:22.74,12/17/18,20:08:22:74,0.018658,-0.01248,-0.009213,0.066229,0.011564,0.014551
12/17/2018 20:08:22.93,12/17/18,20:08:22:93,0.018358,-0.01252,-0.009213,0.065929,0.011524,0.014551
12/17/2018 20:08:23.12,12/17/18,20:08:23:12,0.020309,-0.01252,-0.009293,0.067880,0.011524,0.014471
12/17/2018 20:08:23.32,12/17/18,20:08:23:32,0.018658,-0.01256,-0.009293,0.066229,0.011484,0.014471
12/17/2018 20:08:23.63,12/17/18,20:08:23:63,0.018658,-0.01264,-0.009413,0.066229,0.011404,0.014351
12/17/2018 20:08:23.71,12/17/18,20:08:23:71,0.017608,-0.01268,-0.009373,0.065179,0.011364,0.014391
12/17/2018 20:08:23.80,12/17/18,20:08:23:80,0.018058,-0.01268,-0.009413,0.065629,0.011364,0.014351
12/17/2018 20:08:24.00,12/17/18,20:08:24:00,0.017908,-0.01272,-0.009453,0.065479,0.011324,0.014311
12/17/2018 20:08:24.11,12/17/18,20:08:24:11,0.019259,-0.01276,-0.009493,0.066830,0.011284,0.014271
12/17/2018 20:08:24.30,12/17/18,20:08:24:30,0.017758,-0.0128,-0.009493,0.065329,0.011244,0.014271
12/17/2018 20:08:24.49,12/17/18,20:08:24:49,0.018959,-0.01284,-0.009573,0.066530,0.011204,0.014191
12/17/2018 20:08:24.58,12/17/18,20:08:24:58,0.020459,-0.01284,-0.009613,0.068030,0.011204,0.014151
12/17/2018 20:08:24.89,12/17/18,20:08:24:89,0.020909,-0.01292,-0.009693,0.068480,0.011124,0.014071
12/17/2018 20:08:24.99,12/17/18,20:08:24:99,0.019559,-0.01296,-0.009653,0.067130,0.011084,0.014111
12/17/2018 20:08:25.08,12/17/18,20:08:25:08,0.018358,-0.01296,-0.009653,0.065929,0.011084,0.014111
12/17/2018 20:08:25.28,12/17/18,20:08:25:28,0.020459,-0.01304,-0.009813,0.068030,0.011004,0.013951
12/17/2018 20:08:25.47,12/17/18,20:08:25:47,0.020009,-0.01304,-0.009854,0.067580,0.011004,0.013910
12/17/2018 20:08:25.66,12/17/18,20:08:25:66,0.020009,-0.01312,-0.009934,0.067580,0.010924,0.013830
12/17/2018 20:08:25.95,12/17/18,20:08:25:95,0.017758,-0.01316,-0.009934,0.065329,0.010884,0.013830
12/17/2018 20:08:26.05,12/17/18,20:08:26:05,0.017158,-0.01316,-0.009934,0.064729,0.010884,0.013830
12/17/2018 20:08:26.25,12/17/18,20:08:26:25,0.017908,-0.0132,-0.009934,0.065479,0.010844,0.013830
12/17/2018 20:08:26.34,12/17/18,20:08:26:34,0.017458,-0.01324,-0.009934,0.065029,0.010804,0.013830
12/17/2018 20:08:26.53,12/17/18,20:08:26:53,0.016707,-0.01328,-0.009894,0.064278,0.010764,0.013870
12/17/2018 20:08:26.72,12/17/18,20:08:26:72,0.017758,-0.01324,-0.009934,0.065329,0.010804,0.013830
12/17/2018 20:08:27.03,12/17/18,20:08:27:03,0.018658,-0.01332,-0.009934,0.066229,0.010724,0.013830
12/17/2018 20:08:27.12,12/17/18,20:08:27:12,0.017908,-0.01332,-0.009974,0.065479,0.010724,0.013790
12/17/2018 20:08:27.31,12/17/18,20:08:27:31,0.013556,-0.01332,-0.009854,0.061127,0.010724,0.013910
12/17/2018 20:08:27.41,12/17/18,20:08:27:41,0.014757,-0.01332,-0.009894,0.062328,0.010724,0.013870
12/17/2018 20:08:27.61,12/17/18,20:08:27:61,0.014157,-0.01336,-0.009934,0.061728,0.010684,0.013830
12/17/2018 20:08:27.81,12/17/18,20:08:27:81,0.015357,-0.01332,-0.009974,0.062928,0.010724,0.013790
12/17/2018 20:08:28.12,12/17/18,20:08:28:12,0.015207,-0.01336,-0.009894,0.062778,0.010684,0.013870
12/17/2018 20:08:28.22,12/17/18,20:08:28:22,0.016707,-0.01336,-0.009974,0.064278,0.010684,0.013790
12/17/2018 20:08:28.40,12/17/18,20:08:28:40,0.016407,-0.01332,-0.009894,0.063978,0.010724,0.013870
12/17/2018 20:08:28.59,12/17/18,20:08:28:59,0.017158,-0.01336,-0.009934,0.064729,0.010684,0.013830
12/17/2018 20:08:28.81,12/17/18,20:08:28:81,0.016407,-0.01336,-0.009974,0.063978,0.010684,0.013790
12/17/2018 20:08:29.00,12/17/18,20:08:29:00,0.015957,-0.01336,-0.009974,0.063528,0.010684,0.013790
12/17/2018 20:08:29.29,12/17/18,20:08:29:29,0.015207,-0.01336,-0.009934,0.062778,0.010684,0.013830
12/17/2018 20:08:29.39,12/17/18,20:08:29:39,0.015657,-0.01336,-0.009854,0.063228,0.010684,0.013910
12/17/2018 20:08:29.57,12/17/18,20:08:29:57,0.016558,-0.01336,-0.009894,0.064129,0.010684,0.013870
12/17/2018 20:08:29.78,12/17/18,20:08:29:78,0.016707,-0.01336,-0.009934,0.064278,0.010684,0.013830
12/17/2018 20:08:29.89,12/17/18,20:08:29:89,0.016858,-0.01332,-0.009894,0.064429,0.010724,0.013870
12/17/2018 20:08:30.09,12/17/18,20:08:30:09,0.019709,-0.0134,-0.009974,0.067280,0.010644,0.013790
12/17/2018 20:08:30.39,12/17/18,20:08:30:39,0.017758,-0.01336,-0.010014,0.065329,0.010684,0.013750
12/17/2018 20:08:30.48,12/17/18,20:08:30:48,0.017608,-0.01336,-0.010014,0.065179,0.010684,0.013750
12/17/2018 20:08:30.67,12/17/18,20:08:30:67,0.016407,-0.0134,-0.009934,0.063978,0.010644,0.013830
12/17/2018 20:08:30.87,12/17/18,20:08:30:87,0.017458,-0.01336,-0.009934,0.065029,0.010684,0.013830
12/17/2018 20:08:31.06,12/17/18,20:08:31:06,0.017458,-0.01336,-0.009854,0.065029,0.010684,0.013910
12/17/2018 20:08:31.26,12/17/18,20:08:31:26,0.020009,-0.01336,-0.009894,0.067580,0.010684,0.013870
12/17/2018 20:08:31.35,12/17/18,20:08:31:35,0.019859,-0.01336,-0.009854,0.067430,0.010684,0.013910
12/17/2018 20:08:31.65,12/17/18,20:08:31:65,0.02136,-0.0134,-0.009813,0.068931,0.010644,0.013951
12/17/2018 20:08:31.74,12/17/18,20:08:31:74,0.020909,-0.0134,-0.009854,0.068480,0.010644,0.013910
12/17/2018 20:08:31.93,12/17/18,20:08:31:93,0.019859,-0.01336,-0.009773,0.067430,0.010684,0.013991
12/17/2018 20:08:32.12,12/17/18,20:08:32:12,0.020009,-0.01336,-0.009733,0.067580,0.010684,0.014031
12/17/2018 20:08:32.30,12/17/18,20:08:32:30,0.02166,-0.01336,-0.009773,0.069231,0.010684,0.013991
12/17/2018 20:08:32.51,12/17/18,20:08:32:51,0.018058,-0.01336,-0.009613,0.065629,0.010684,0.014151
12/17/2018 20:08:32.60,12/17/18,20:08:32:60,0.020609,-0.01336,-0.009693,0.068180,0.010684,0.014071
12/17/2018 20:08:32.90,12/17/18,20:08:32:90,0.019109,-0.0134,-0.009613,0.066680,0.010644,0.014151
12/17/2018 20:08:32.99,12/17/18,20:08:32:99,0.019109,-0.01336,-0.009653,0.066680,0.010684,0.014111
12/17/2018 20:08:33.18,12/17/18,20:08:33:18,0.018658,-0.0134,-0.009653,0.066229,0.010644,0.014111
12/17/2018 20:08:33.37,12/17/18,20:08:33:37,0.018808,-0.0134,-0.009613,0.066379,0.010644,0.014151
12/17/2018 20:08:33.55,12/17/18,20:08:33:55,0.019409,-0.01336,-0.009573,0.066980,0.010684,0.014191
12/17/2018 20:08:33.74,12/17/18,20:08:33:74,0.017308,-0.0134,-0.009453,0.064879,0.010644,0.014311
12/17/2018 20:08:34.07,12/17/18,20:08:34:07,0.02256,-0.0134,-0.009453,0.070131,0.010644,0.014311
12/17/2018 20:08:34.15,12/17/18,20:08:34:15,0.02346,-0.0134,-0.009493,0.071031,0.010644,0.014271
12/17/2018 20:08:34.24,12/17/18,20:08:34:24,0.02256,-0.0134,-0.009413,0.070131,0.010644,0.014351
12/17/2018 20:08:34.44,12/17/18,20:08:34:44,0.023761,-0.0134,-0.009413,0.071332,0.010644,0.014351
12/17/2018 20:08:34.65,12/17/18,20:08:34:65,0.024661,-0.0134,-0.009413,0.072232,0.010644,0.014351
12/17/2018 20:08:34.83,12/17/18,20:08:34:83,0.02316,-0.01336,-0.009413,0.070731,0.010684,0.014351
12/17/2018 20:08:35.16,12/17/18,20:08:35:16,0.020759,-0.01336,-0.009453,0.068330,0.010684,0.014311
12/17/2018 20:08:35.24,12/17/18,20:08:35:24,0.017908,-0.0134,-0.009373,0.065479,0.010644,0.014391
12/17/2018 20:08:35.33,12/17/18,20:08:35:33,0.017458,-0.0134,-0.009333,0.065029,0.010644,0.014431
12/17/2018 20:08:35.54,12/17/18,20:08:35:54,0.018358,-0.0134,-0.009333,0.065929,0.010644,0.014431
12/17/2018 20:08:35.72,12/17/18,20:08:35:72,0.017758,-0.01336,-0.009293,0.065329,0.010684,0.014471
12/17/2018 20:08:35.91,12/17/18,20:08:35:91,0.016558,-0.01336,-0.009333,0.064129,0.010684,0.014431
12/17/2018 20:08:36.22,12/17/18,20:08:36:22,0.016707,-0.01336,-0.009253,0.064278,0.010684,0.014511
12/17/2018 20:08:36.32,12/17/18,20:08:36:32,0.017008,-0.01332,-0.009213,0.064579,0.010724,0.014551
12/17/2018 20:08:36.50,12/17/18,20:08:36:50,0.017908,-0.01332,-0.009253,0.065479,0.010724,0.014511
12/17/2018 20:08:36.71,12/17/18,20:08:36:71,0.019409,-0.01332,-0.009253,0.066980,0.010724,0.014511
12/17/2018 20:08:36.89,12/17/18,20:08:36:89,0.019259,-0.01332,-0.009173,0.066830,0.010724,0.014591
12/17/2018 20:08:37.08,12/17/18,20:08:37:08,0.020459,-0.01332,-0.009213,0.068030,0.010724,0.014551
12/17/2018 20:08:37.39,12/17/18,20:08:37:39,0.019259,-0.01328,-0.009253,0.066830,0.010764,0.014511
12/17/2018 20:08:37.47,12/17/18,20:08:37:47,0.019559,-0.01328,-0.009253,0.067130,0.010764,0.014511
12/17/2018 20:08:37.56,12/17/18,20:08:37:56,0.019709,-0.01324,-0.009253,0.067280,0.010804,0.014511
12/17/2018 20:08:37.77,12/17/18,20:08:37:77,0.019859,-0.01328,-0.009333,0.067430,0.010764,0.014431
12/17/2018 20:08:37.86,12/17/18,20:08:37:86,0.019859,-0.01324,-0.009293,0.067430,0.010804,0.014471
12/17/2018 20:08:38.08,12/17/18,20:08:38:08,0.02136,-0.01324,-0.009333,0.068931,0.010804,0.014431
12/17/2018 20:08:38.27,12/17/18,20:08:38:27,0.02286,-0.01324,-0.009333,0.070431,0.010804,0.014431
12/17/2018 20:08:38.56,12/17/18,20:08:38:56,0.023761,-0.01324,-0.009373,0.071332,0.010804,0.014391
12/17/2018 20:08:38.66,12/17/18,20:08:38:66,0.02301,-0.01324,-0.009413,0.070581,0.010804,0.014351
12/17/2018 20:08:38.84,12/17/18,20:08:38:84,0.023911,-0.01324,-0.009453,0.071482,0.010804,0.014311
12/17/2018 20:08:39.03,12/17/18,20:08:39:03,0.02136,-0.01324,-0.009373,0.068931,0.010804,0.014391
12/17/2018 20:08:39.23,12/17/18,20:08:39:23,0.020009,-0.01324,-0.009373,0.067580,0.010804,0.014391
12/17/2018 20:08:39.42,12/17/18,20:08:39:42,0.017158,-0.0132,-0.009293,0.064729,0.010844,0.014471
12/17/2018 20:08:39.72,12/17/18,20:08:39:72,0.015207,-0.01312,-0.009173,0.062778,0.010924,0.014591
12/17/2018 20:08:39.81,12/17/18,20:08:39:81,0.016407,-0.01316,-0.009173,0.063978,0.010884,0.014591
12/17/2018 20:08:40.00,12/17/18,20:08:40:00,0.015957,-0.01312,-0.009012,0.063528,0.010924,0.014752
12/17/2018 20:08:40.18,12/17/18,20:08:40:18,0.015807,-0.01312,-0.009012,0.063378,0.010924,0.014752
12/17/2018 20:08:40.37,12/17/18,20:08:40:37,0.017308,-0.01312,-0.008972,0.064879,0.010924,0.014792
12/17/2018 20:08:40.56,12/17/18,20:08:40:56,0.016407,-0.01312,-0.008932,0.063978,0.010924,0.014832
12/17/2018 20:08:40.86,12/17/18,20:08:40:86,0.020759,-0.01312,-0.009012,0.068330,0.010924,0.014752
12/17/2018 20:08:40.95,12/17/18,20:08:40:95,0.020159,-0.01312,-0.008972,0.067730,0.010924,0.014792
12/17/2018 20:08:41.14,12/17/18,20:08:41:14,0.019259,-0.01312,-0.008932,0.066830,0.010924,0.014832
12/17/2018 20:08:41.34,12/17/18,20:08:41:34,0.018208,-0.01312,-0.008932,0.065779,0.010924,0.014832
12/17/2018 20:08:41.53,12/17/18,20:08:41:53,0.016257,-0.01316,-0.008932,0.063828,0.010884,0.014832
12/17/2018 20:08:41.71,12/17/18,20:08:41:71,0.013556,-0.01316,-0.008932,0.061127,0.010884,0.014832
12/17/2018 20:08:42.03,12/17/18,20:08:42:03,0.011905,-0.01316,-0.008932,0.059476,0.010884,0.014832
12/17/2018 20:08:42.12,12/17/18,20:08:42:12,0.012356,-0.01312,-0.008852,0.059927,0.010924,0.014912
12/17/2018 20:08:42.31,12/17/18,20:08:42:31,0.010855,-0.01312,-0.008772,0.058426,0.010924,0.014992
12/17/2018 20:08:42.51,12/17/18,20:08:42:51,0.012505,-0.01308,-0.008692,0.060076,0.010964,0.015072
12/17/2018 20:08:42.60,12/17/18,20:08:42:60,0.013706,-0.01312,-0.008692,0.061277,0.010924,0.015072
12/17/2018 20:08:42.79,12/17/18,20:08:42:79,0.014006,-0.01308,-0.008612,0.061577,0.010964,0.015152
12/17/2018 20:08:43.10,12/17/18,20:08:43:10,0.020009,-0.01304,-0.008732,0.067580,0.011004,0.015032
12/17/2018 20:08:43.20,12/17/18,20:08:43:20,0.017908,-0.01304,-0.008692,0.065479,0.011004,0.015072
12/17/2018 20:08:43.40,12/17/18,20:08:43:40,0.017158,-0.01304,-0.008692,0.064729,0.011004,0.015072
12/17/2018 20:08:43.59,12/17/18,20:08:43:59,0.018808,-0.01296,-0.008732,0.066379,0.011084,0.015032
12/17/2018 20:08:43.77,12/17/18,20:08:43:77,0.017758,-0.01296,-0.008692,0.065329,0.011084,0.015072
12/17/2018 20:08:43.96,12/17/18,20:08:43:96,0.017308,-0.01296,-0.008772,0.064879,0.011084,0.014992
12/17/2018 20:08:44.27,12/17/18,20:08:44:27,0.016257,-0.01288,-0.008732,0.063828,0.011164,0.015032
12/17/2018 20:08:44.37,12/17/18,20:08:44:37,0.016707,-0.01288,-0.008772,0.064278,0.011164,0.014992
12/17/2018 20:08:44.55,12/17/18,20:08:44:55,0.016407,-0.01288,-0.008732,0.063978,0.011164,0.015032
12/17/2018 20:08:44.65,12/17/18,20:08:44:65,0.017608,-0.01284,-0.008772,0.065179,0.011204,0.014992
12/17/2018 20:08:44.85,12/17/18,20:08:44:85,0.019109,-0.01284,-0.008852,0.066680,0.011204,0.014912
12/17/2018 20:08:45.04,12/17/18,20:08:45:04,0.017908,-0.01284,-0.008812,0.065479,0.011204,0.014952
12/17/2018 20:08:45.35,12/17/18,20:08:45:35,0.018358,-0.0128,-0.008852,0.065929,0.011244,0.014912
12/17/2018 20:08:45.44,12/17/18,20:08:45:44,0.017458,-0.0128,-0.008852,0.065029,0.011244,0.014912
12/17/2018 20:08:45.63,12/17/18,20:08:45:63,0.019259,-0.01276,-0.008972,0.066830,0.011284,0.014792
12/17/2018 20:08:45.82,12/17/18,20:08:45:82,0.015507,-0.0128,-0.008892,0.063078,0.011244,0.014872
12/17/2018 20:08:46.00,12/17/18,20:08:46:00,0.019709,-0.0128,-0.008932,0.067280,0.011244,0.014832
12/17/2018 20:08:46.19,12/17/18,20:08:46:19,0.016858,-0.0128,-0.008812,0.064429,0.011244,0.014952
12/17/2018 20:08:46.50,12/17/18,20:08:46:50,0.015507,-0.0128,-0.008772,0.063078,0.011244,0.014992
12/17/2018 20:08:46.60,12/17/18,20:08:46:60,0.017758,-0.01276,-0.008772,0.065329,0.011284,0.014992
12/17/2018 20:08:46.78,12/17/18,20:08:46:78,0.017758,-0.01276,-0.008852,0.065329,0.011284,0.014912
12/17/2018 20:08:46.97,12/17/18,20:08:46:97,0.015507,-0.01276,-0.008772,0.063078,0.011284,0.014992
12/17/2018 20:08:47.17,12/17/18,20:08:47:17,0.017608,-0.01276,-0.008852,0.065179,0.011284,0.014912
12/17/2018 20:08:47.36,12/17/18,20:08:47:36,0.018358,-0.01276,-0.008892,0.065929,0.011284,0.014872
12/17/2018 20:08:47.66,12/17/18,20:08:47:66,0.018658,-0.01276,-0.008892,0.066229,0.011284,0.014872
12/17/2018 20:08:47.75,12/17/18,20:08:47:75,0.017908,-0.01276,-0.008932,0.065479,0.011284,0.014832
12/17/2018 20:08:47.94,12/17/18,20:08:47:94,0.019859,-0.01276,-0.008932,0.067430,0.011284,0.014832
12/17/2018 20:08:48.12,12/17/18,20:08:48:12,0.019409,-0.0128,-0.008972,0.066980,0.011244,0.014792
12/17/2018 20:08:48.33,12/17/18,20:08:48:33,0.019259,-0.01284,-0.009012,0.066830,0.011204,0.014752
12/17/2018 20:08:48.51,12/17/18,20:08:48:51,0.020009,-0.01284,-0.009052,0.067580,0.011204,0.014712
12/17/2018 20:08:48.81,12/17/18,20:08:48:81,0.018058,-0.01284,-0.009052,0.065629,0.011204,0.014712
12/17/2018 20:08:48.90,12/17/18,20:08:48:90,0.018208,-0.01284,-0.009052,0.065779,0.011204,0.014712
12/17/2018 20:08:49.09,12/17/18,20:08:49:09,0.017458,-0.01284,-0.009052,0.065029,0.011204,0.014712
12/17/2018 20:08:49.29,12/17/18,20:08:49:29,0.017008,-0.0128,-0.009012,0.064579,0.011244,0.014752
12/17/2018 20:08:49.48,12/17/18,20:08:49:48,0.018808,-0.0128,-0.009092,0.066379,0.011244,0.014672
